,product_name,review_text,product_rating,review_date,avg_rating
84,Microsoft Xbox Series S - 512GB,Walmart had the cheapest price for the same exact thing at Best Buy. Walmart also got the package to me faster. Although it was delayed for two days I still got my package in perfect condition and save some money at the same time.,5,8/20/2024,4.6
85,Microsoft Xbox Series S - 512GB,im super happy its the upgrade I needed it was delivered fast and the updates on the delivery were amazing and the packaging of the xbox was very cool.,5,9/13/2024,4.6
86,Microsoft Xbox Series S - 512GB,"chose walmart pickup. got it home, kids opened it and the console had a crack in it. called walmart, they said they can't guarantee an exchange.  so not really an item review as much as a walmart review. walmart had gone way downhill in the last ten years with customer service.",4,12/5/2024,4.6
87,Microsoft Xbox Series S - 512GB,"The Xbox is great! Just know that what Walmart says you will receive is false advertising. When I called them, they were absolutely no help. What you will receive is a 512 storage with one controller. Nothing else, sad they aren’t able to honor what they advertise as “included”.",1,8/18/2024,4.6
88,Microsoft Xbox Series S - 512GB,"Whatever you do, don’t order anything online go to do in-store pick up as I paid $380 for a Xbox series 512 gigs only to get a refurbished and missing a controller unbelievable",1,8/3/2024,4.6
89,Microsoft Xbox Series S - 512GB,The Xbox is great it’s just the fact that I asked them to put it in my garage and they didn’t. I have a quarter mile long gravel driveway and I can home to find my package at the end of my driveway in the rain. Luckily it wasn’t raining bad so everything in the box was fine but why would they leave a 300 dolor package at the end of my driveway up against a fence pole,1,11/18/2024,4.6
90,Restored Microsoft Xbox One S 500GB Console White Slim (Refurbished),Arrived quickly and looked brand new,5,12/18/2024,3.85
91,Restored Microsoft Xbox One S 500GB Console White Slim (Refurbished),exactly what its supposed to be and works great.,5,11/13/2024,3.85
92,Restored Microsoft Xbox One S 500GB Console White Slim (Refurbished),Works Great!,5,2/5/2025,3.85
93,Restored Microsoft Xbox One S 500GB Console White Slim (Refurbished),"very nice ,i didnt read the product info but the xbox has a pretty good scratch on it",5,2/28/2024,3.85
94,Restored Microsoft Xbox One S 500GB Console White Slim (Refurbished),Work good so far! No issues! Just came with a wrong remote but other than that pretty good.,4,12/30/2024,3.85
95,Restored Microsoft Xbox One S 500GB Console White Slim (Refurbished),Disappointed that it Never came with the correct power cord %26 the controller that came with it was hand painted %26 no battery plus there was no Xbox box so I still had to go buy extra stuff just so I could give it out for a Christmas present when you have customers paying that kind of money you should make sure all items are in the box and they are the correct items,2,12/30/2024,3.85
96,Restored Microsoft Xbox One S 500GB Console White Slim (Refurbished),Works good except the fact the HDMI port in the Xbox is loose.,2,2/2/2025,3.85
97,Restored Microsoft Xbox One S 500GB Console White Slim (Refurbished),I ordered this and the controller came with a broken piece on the inside and is not usable at all very disappointing because it was a Christmas gift and my daughter could not even use it. I have contacted the shop multiple times and no one is responding or helping me.,1,12/30/2024,3.85
98,Restored Microsoft Xbox One S 500GB Console White Slim (Refurbished),"If I could choose ZERO stars, I would! Ordered a XBOX 1, Was sent a BROKEN PS4 with no power cord, cracked controller. have been battling back%26 forth with the sender, trying to rectify the issue. Sender had not followed through with providing proof of refund as promised. Returning to a local store.",1,1/17/2025,3.85
99,Restored Microsoft Xbox One S 500GB Console White Slim (Refurbished),wrong power cord. Received dented and controller worn out,1,1/2/2025,3.85
100,Xbox Series X 1TB Digital Edition Robot White + Extra Xbox Wireless Controller Robot White,the Xbox series X is great but we didn't know it was  digital and i got the college football 25 game for it CD so now am struck with it because Walmart wont take it back because my grandson had open to play it that when we discover it was digital so want can i do with the game cause it brand new,5,1/9/2025,4.4
101,Xbox Series X 1TB Digital Edition Robot White + Extra Xbox Wireless Controller Robot White,I'm not going to lie part of me was scared based on what I read from others but I decided to give it a shot anyways and I was so glad I did. I got all my items fast and timely manner also no complaints about any part of the console or controls . All works how they're suppose to I 100% recommend this bundle that they're offering . Thanks so much,5,12/31/2024,4.4
102,Xbox Series X 1TB Digital Edition Robot White + Extra Xbox Wireless Controller Robot White,"It functions well, I didn't realize it was digital so no discs can be put in but other than that it's great. Neither the controller or the Xbox came with game pass which is odd considering most Xbox things come with free game pass.",4,12/25/2024,4.4
103,Xbox Series X 1TB Digital Edition Robot White + Extra Xbox Wireless Controller Robot White,item says it can be returned but don't expect to take it back to Walmart to get your money back. i ordered the wrong edition and have been having the worst time returning it. it was sold as a bundle so they can't scan it for the return. the bundle bar code wasn't on anything.,3,11/15/2024,4.4
104,Xbox Series X 1TB Digital Edition Robot White + Extra Xbox Wireless Controller Robot White,"I received the item and it works great. But I paid for an extra controller and it's not here. AND  I have not cables for either controller's. Their response? Return it. After I have flattened out all the boxes looking for the stuff, set up everything for my 10 year old son, I'm going to return it? I'm disabled at the moment. It's not so easy for me to just get to a store and return and get a new one. This seller is the worst. Antonline.com should be ashamed of themselves.",2,12/12/2024,4.4
105,Xbox Series X 1TB Digital Edition Robot White + Extra Xbox Wireless Controller Robot White,I still have not received my xbox. It was supposed to be delivered before Friday. Then I got notification that it was delayed. Then got notification that it was going to be delivered on Friday. Then delayed but once again it never moved from ID where it has been the hole time. I checked again and now its saying its being delivered Tuesday. I just feel like this is fraud. I have had fraud shipments before.,1,12/2/2024,4.4
106,Xbox Series X 1TB Digital Edition Robot White + Extra Xbox Wireless Controller Robot White,"It does not work. This is so disappointing. We followed instructions to get it set up, downloaded a game for over 36 minutes, and as the game launched it suddenly quit. We tried for a few hours to troubleshoot by researching online and studying the manual.",1,12/25/2024,4.4
107,Xbox Series X 1TB Digital Edition Robot White + Extra Xbox Wireless Controller Robot White,Total hogwash. Why in gods green earth would you sale a game system to an old guy for his son to play with the fam cAmy with out a slotty slot for the roundly bouts ?????  Talk about duududumb Omgosh,1,12/26/2024,4.4
108,Xbox Series X 1TB Digital Edition Robot White + Extra Xbox Wireless Controller Robot White,It got shipped to me on time and was beyond excited just to hook it up and it not let me use the Xbox live network. I even tried multiple accounts and every resolution I could find online and nothing worked. If I could give it 0 stars I would. And for the record nothing was wrong with my WiFi connection it was the Xbox,1,11/19/2024,4.4
109,Xbox Series X 1TB Digital Edition Robot White + Extra Xbox Wireless Controller Robot White,"I never received my order and after submitting proof that the address was incorrect, where they left my package I still have not received anything. Not even a response.",1,12/10/2024,4.4
110,Microsoft Xbox Series S - 1TB Black,"I am mainly a PS5 gamer, also owe the Xbox series x but this little console is amazing! It's the first digital console I play and I have to say I really enjoyed playing games from Xbox game pass. The speed and play were good. I really liked this Series S!",5,7/12/2024,4.7
111,Microsoft Xbox Series S - 1TB Black,"the fact it can navigate apps like a tv in addition to play games makes this purchase make sense. No longer do i have to slowly swap sources on my tv and slowly navigate through apps, typing very slowly. can do it all through the xbox.",5,7/31/2024,4.7
112,Microsoft Xbox Series S - 1TB Black,I liked that Walmart had Xbox systems ready to buy bc sometimes they don't have very many in store. My system is great! It preforms great and looks even better. So happy that I made the purchase.,5,6/7/2024,4.7
113,Microsoft Xbox Series S - 1TB Black,"everything was pretty much straightforward and reasonable. the item works wonders. I mean, I'm already familiar with Microsoft products, so I kind of already knew what I was getting. but for new customers this item is perfect for new gamers stopping into the new Gen consoles. where it's increase performance, visual enhancements, and it's new increase storage capacity. definitely a great gift for new comers. Plus the the shipping was great as well. item was not damaged whatsoever, came perfectly packaged, and arrived Within a reasonable time. quite fast actually. but overall it was a great outcome. if possible I would give a 20 out of 10.",5,12/23/2023,4.7
114,Microsoft Xbox Series S - 1TB Black,"Easy set up. Be ready to buy additional storage. Due to the size of games now, it's a necessity. We added a plug and play WD 1TB C50 expansion card ($140), and our son has plenty of storage. The Game Pass is great but the popular games are pay to play, regardless, it's still better than having disc that can easily scratch IMO. Good Purchase, my son loves it.",5,12/15/2023,4.7
115,Microsoft Xbox Series S - 1TB Black,It's the system I turn to when I need to go somewhere I might want to do some gaming  small form factor and minimal moving parts makes this a great travel system and with the increased storage and sleek new look all with the power of an next GEN console makes the new Xbox series S perfect in my opinion,5,10/30/2023,4.7
116,Microsoft Xbox Series S - 1TB Black,I'm not too hard on my controller but within 3 months of getting this xbox I've had to replace my controller twice because of 2 different buttons failing. Microsoft replaced it for free but still.,4,10/21/2024,4.7
117,Microsoft Xbox Series S - 1TB Black,I love my xbox BUT theres not a lot of good deals on games and I had to order this through walmart.com because my store can never keep enough systems on hand.,4,6/18/2024,4.7
118,Microsoft Xbox Series S - 1TB Black,"You spend almost $400 on an item you would expect it to be packed with some care. Yet I get the package and can tell instantly the Xbox is bouncing all over inside the box not one ounce of protection. Terrible packaging job Walmart, I'd hate to see what you do with a TV or some other expensive items.",1,7/26/2024,4.7
119,Microsoft Xbox Series S - 1TB Black,so this item I bought and I even bought the warranty thing and it was set and supposed to be delivered and I never received it and then when I tried to call them and tell them look you know I see that she dropped some of the stuff off but nowhere in that picture do I see that game system I said and it's just not there and so they gave me a hard time and told me to dispute it with my bank and I still have left without a game without the money and they don't care like it's crazy to me and it's even more crazy than me because I spend a lot of money with Walmart,1,3/2/2024,4.7
120,Xbox Series S Starter Bundle including 3 Months of Game Pass Ultimate,"Great deal for new Xbox, controller, & free game pass month. Easy setup, all parts included and in good condition.",5,8/21/2024,4.6
121,Xbox Series S Starter Bundle including 3 Months of Game Pass Ultimate,"Although it doesn't mention it on the walmart website or the xbox bundle that I ordered, Microsoft will not honor the three month free trial Game Pass Ultimate subscription if you have ever previously purchased a subscription.  I ordered a trial subscription to try out the PC version of starfield, it turned out my PC could not run the game so I cancelled the subscription.  When I ran the setup on the xBox the trial subscription would not complete ending with an error code.  I wound up having to buy a subscription in order to get my game installed.  It's not life changing but it meant the xbox value on walmart was not as good since I paid for something Microsoft failed to deliver.  Not Walmart's fault but still I am upset.",4,4/20/2024,4.6
122,Xbox Series S Starter Bundle including 3 Months of Game Pass Ultimate,The product was fine but we paid for the bundle with game pass and had to contact the seller to obtain it.  It was not in the box with the console as it should have been. That took a few days to hear back.,4,12/31/2024,4.6
123,Xbox Series S Starter Bundle including 3 Months of Game Pass Ultimate,Box was opened when it arrived; one of the three 1-month Game Pass subscription codes has already been redeemed by someone else; VLT's support team has been TERRIBLE. Only giving this rating because my spouse is excited about the console (which so far works well otherwise),3,12/25/2024,4.6
124,Xbox Series S Starter Bundle including 3 Months of Game Pass Ultimate,"I purposely chose this bundle because it said that it came with the 3 month game pass. It did not. There was nothing in the box, nothing in the account where it would typically say included with this console, and I didn't receive a code of any sort. It wasn't in XBOX rewards either. And I have to return the whole console, which was my daughter's Christmas present, or eat the $60. Way to rip off your consumers.",2,12/28/2024,4.6
125,Xbox Series S Starter Bundle including 3 Months of Game Pass Ultimate,"I brought this bundle package with a 3 month membership for Xbox game pass and I didn't received my passcode on one of the Xbox. I only got one passcode for two Xbox's. Where do I get the other passcode from? The code I received is XHFMQ-Y9PTC-P7KKJ-RVJCT-3PTGZ
DDF24-2X6W6-H2FH3-F9VK2-3TVVZ
6KYHM-MCTHJ-FY4CG-MK6X9-DFG3Z
All of these codes was on one Xbox. Can you tell me if one of these codes is for the other Xbox ?",1,12/25/2024,4.6
126,Xbox Series S Starter Bundle including 3 Months of Game Pass Ultimate,i received the wrong device. no bundle %26' no padding to ensure device was safe. the bundle i bought is worth $404 the device i received is worth $298. that is a pretty significant price difference that i was NOT refunded for. i would like the item i payed for. my son has now purchased %26' downloaded 2 games amounting to $40-$50 that i will have to REpurchase. i would like compensation. a refund of the price difference or the product i purchased,1,12/30/2024,4.6
127,Xbox Series S Starter Bundle including 3 Months of Game Pass Ultimate,"Ordered the XBox S bundle that was supposed to come with a 3 month subscription card, but of course, it wasn't in any of the boxes. I'll probably just return this system and go buy one else where.",1,12/24/2024,4.6
128,Xbox Series S Starter Bundle including 3 Months of Game Pass Ultimate,I'm trying to get a refund or replacement but these people giving me the runaround Xbox series comes with no disc so everything is digital none of my games will go past the loading screen on each one of them I can't even play my games cuz none of them work the entire system is messed up every game I've downloaded it just freezes on the loading screen.,1,4/1/2024,4.6
129,Xbox Series S Starter Bundle including 3 Months of Game Pass Ultimate,"i wouldn't even give one star seeing how i never received the product and had to call just to find out it was lost. really disappointed in the service i received, it would have been nice had somebody had called me or sent me a message let me know that it wasn't coming for it was for a sweet 16th birthday that now I have to scramble to figure out how I'm getting this product",1,11/14/2024,4.6
130,Open Box MICROSOFT XBOX SERIES S 512GB HOLIDAY CONSOLE RRS-00049 - WHITE,i received my package very fast. my daughter will be extremely happy about her present,5,12/5/2024,3.5
131,Open Box MICROSOFT XBOX SERIES S 512GB HOLIDAY CONSOLE RRS-00049 - WHITE,Doesn't come with any of the games it claims it does also very unsafe packaging,3,1/25/2025,3.5
132,Open Box MICROSOFT XBOX SERIES S 512GB HOLIDAY CONSOLE RRS-00049 - WHITE,Took a little long to receive but overall a good product.,3,12/6/2024,3.5
133,Open Box MICROSOFT XBOX SERIES S 512GB HOLIDAY CONSOLE RRS-00049 - WHITE,Wasn't what was advertised so we returned it the day we received it and still waiting for the refund. It has been over a week now. Don't recommend ordering g from here at all.,1,11/14/2024,3.5
134,Open Box MICROSOFT XBOX SERIES S 512GB HOLIDAY CONSOLE RRS-00049 - WHITE,"No original packaging, no original joystick, just a wrinkled old used shipping box and a generic joystick with the original OG xbox logo on it. This was a waste of.my money and my.time very unprofessional to false advertise just to get a sale....pathetic!",1,11/8/2023,3.5
135,"Restored Xbox One S 500GB Console, Microsoft ZQ9-00001, Console, 886162361186 (Refurbished)",Perfect comes with everything,5,4/26/2024,3.5
136,"Restored Xbox One S 500GB Console, Microsoft ZQ9-00001, Console, 886162361186 (Refurbished)","Amazing, nothing wrong and works great. It was packaged as if it were new and doesn't have a scratch on it.",5,1/7/2025,3.5
137,"Restored Xbox One S 500GB Console, Microsoft ZQ9-00001, Console, 886162361186 (Refurbished)","Xbox is great thank you slight problem
 I did have when it came was the Xbox had a ship in the front of it and the picture shown for the Xbox it had a white controller and the one that came was green",3,5/23/2024,3.5
138,"Restored Xbox One S 500GB Console, Microsoft ZQ9-00001, Console, 886162361186 (Refurbished)",This is a scam they will say it shipped when u track it it will show no tracking as all they did was created a law for shipping but never ship the item and give you the run around making u fight to get ur money back from them. Walmart is no help with getting your money back must dispute it from your bank or credit card company. Total waist of time.,1,7/11/2024,3.5
139,"Restored Xbox One S 500GB Console, Microsoft ZQ9-00001, Console, 886162361186 (Refurbished)",Refurbished means brought back to like new condition! Wireless controllers button on the console is broken. It only works with wired controllers. Horrible disappointment for the grandkids on Christmas morning,1,12/29/2024,3.5
140,"Restored Xbox One S 500GB Console, Microsoft ZQ9-00001, Console, 886162361186 (Refurbished)","If I could leave zero stars I would… HDMI port is messed up. I've emailed and tried to get assistance but haven't heard anything. I just received it the other day for my son. So frustrating that I got him this and he hasn't even been able to play on it. I'm going to wait a couple more days, if I don't hear back from support I'm returning it.",1,10/4/2024,3.5
141,"Restored Xbox One S 500GB Console, Microsoft ZQ9-00001, Console, 886162361186 (Refurbished)",It was the worst experience I ever experienced NEVER again will I buy from them again the remote didn't work so I returned it for a full refund cause they guarantee it and it took almost 2 weeks just to get my refund and it was trouble,1,11/19/2024,3.5
142,"Restored Xbox One S 500GB Console, Microsoft ZQ9-00001, Console, 886162361186 (Refurbished)",Item was never shipped 10 days after I ordered and there was no communication regarding when or if it would be.,1,11/23/2024,3.5
143,"Restored Xbox One S 500GB Console, Microsoft ZQ9-00001, Console, 886162361186 (Refurbished)",Rattles and took forever for refund,1,12/26/2024,3.5
144,"Restored Xbox One S 500GB Console, Microsoft ZQ9-00001, Console, 886162361186 (Refurbished)",I ordered an Xbox One Series S and I received a Playstation 4.,1,12/25/2024,3.5
145,Xbox Series S 1TB + Xbox Controller Carbon Black,"Bought this for my husband for Christmas. He opened the box on accident thinking it was as something for the kids and smiled so hard. He loves it great buy, fast shipping",5,12/8/2024,4.606060606060606
146,Xbox Series S 1TB + Xbox Controller Carbon Black,Product arrived on time and was in perfect condition. The device works as it should. Our family is enjoying our gaming time.,5,1/5/2025,4.606060606060606
147,Xbox Series S 1TB + Xbox Controller Carbon Black,It came quicker than it originally stated. Just in time for Christmas!,5,12/22/2024,4.606060606060606
148,Xbox Series S 1TB + Xbox Controller Carbon Black,My son is very happy with this Xbox.,5,1/8/2025,4.606060606060606
149,Xbox Series S 1TB + Xbox Controller Carbon Black,Excellent my girlfriend loves it an can't stay off of it n it got here sooner than I expected,5,1/22/2025,4.606060606060606
150,Xbox Series S 1TB + Xbox Controller Carbon Black,"Everything works amazing, the price was great at the time too.",5,1/31/2025,4.606060606060606
151,Xbox Series S 1TB + Xbox Controller Carbon Black,Came earlier than expected,5,12/13/2024,4.606060606060606
152,Xbox Series S 1TB + Xbox Controller Carbon Black,You would think for the console being brand new and expensive that it would at least come with a rechargeable battery pack and the extra remote as well,2,12/25/2024,4.606060606060606
153,Xbox Series S 1TB + Xbox Controller Carbon Black,doesn't work out of the box.  xbox ordered from walmart but supplied by third party vendor and is a brick.,1,12/25/2024,4.606060606060606
154,Restored Microsoft Xbox Series X Console with 1TB SSD (RRT-00001) - Black (Refurbished),better then my Xbox one for real!!! Runs faster and smoother only issue was turning parental controls off but I did it.,5,12/3/2024,3.8
155,Restored Microsoft Xbox Series X Console with 1TB SSD (RRT-00001) - Black (Refurbished),"So far so good, bought used threw Walmart but now 2 months later there trying to tell me they can't honor the Allstate warranty I paid for up front and it's alarming. Otherwise I'd give a 5, still waiting on a response from Walmart",4,1/19/2025,3.8
156,Restored Microsoft Xbox Series X Console with 1TB SSD (RRT-00001) - Black (Refurbished),its in almost perfect condition and im glad to have gotten it for a cheaper price it runs games smoothly and is way better than my old xbox one,4,12/22/2024,3.8
157,Restored Microsoft Xbox Series X Console with 1TB SSD (RRT-00001) - Black (Refurbished),"it came in a box that was way too big for it and it seemed to have knocked around a bit in transit, but didnt look damaged, so we plugged it in.... it sounded like a rocketship was gonna take off. the fan sealed inside the case must have been broken and hitting something. everything else functioned a it should. sent it back and did get a full refund. hopefully they can fix it and sell it again lol.",1,1/27/2025,3.8
158,Restored Microsoft Xbox Series X Console with 1TB SSD (RRT-00001) - Black (Refurbished),"We have the exact same xbox that we purchased new. We wanted a second one, so decided to get this one with the extended warranty. We checked all network settings and even compared it to a slower, older xbox that ran faster than this one. There is something wrong with the wifi hardware. R bought it 3 days ago. It's going back today.",1,5/26/2024,3.8
159,Restored Microsoft Xbox Series X Console with 1TB SSD (RRT-00001) - Black (Refurbished),"Spending so much on a item for the delivery person to put it out in plain site instead on my porch, thank god it wasnt stolen and i came home right after when delivery wasnt for today!!! Its christmas season!!!!",1,12/1/2024,3.8
160,Restored Microsoft Xbox Series X Console with 1TB SSD (RRT-00001) - Black (Refurbished),Works good until a month later the useless hdmi port breaks down for no reason leaving the whole console unusable since there's only 1 plug in. There's no reason the simple act of plugging and unplugging a cable should tear the brittle gold parts off and even a single one broken leaves the whole system unusable. Which then takes $100  to fix such simple break.,1,5/23/2024,3.8
161,Restored Microsoft Xbox Series X Console with 1TB SSD (RRT-00001) - Black (Refurbished),I ordered this series x and triple checked that this was the version I wanted. Instead I was sent the smaller digital series s. There was no option for an exchange to get the right order and instead had to wait a week for a refund. I would not trust this company again in the future.,1,4/2/2024,3.8
162,Restored Microsoft Xbox Series X Console with 1TB SSD (RRT-00001) - Black (Refurbished),"This would be a 5 star review aside from the simple fact that this Xbox came with a cockroach. I've lived in this house for 5 years now and never seen a cockroach till this package came into my living room . Fortunately I was able to catch this cockroach….hopefully it's only one. This is really more of a burden than anything. I honestly wish I didn't get the Xbox because of this hitchhiker. Be careful when receiving a package from them. 

Aside from the Xbox, this console has amazing clean graphics. The console runs smoothly, meaning it's quiet. You don't even notice it's on! I don't have the best internet but it allows a smooth online play experience. Even with the size of it, due to the shape it is quite convenient to put on a shelf without it being too bulky. If your one to put down a controller and forgetting to turn it off, the controller will turn itself off automatically. Which will help you avoid to changing the batteries too often. Keep in mind this doesn't come with double AA rechargeable batteries; you will have to buy that separately. Also, you will need to buy a USB C cord to plug into the Xbox if you don't have batteries. Overall aside from the cockroach I love this thing. Hopefully soon I will be able to enjoy it without worrying about a creepy crawling bug being near me…",1,9/4/2024,3.8
163,Restored Microsoft Xbox Series X Console with 1TB SSD (RRT-00001) - Black (Refurbished),this game ca.e with no controller. do not trust this seller. im still waiting on my money then i received an email stating i didnt return right item. i dont know who this seller is but buy at your own risk.,1,11/17/2024,3.8
164,Pre-Owned Microsoft Xbox One S White 1TB Gaming Console with Electric Voult Controller Included BOLT AXTION,Late but good quality product,3,12/9/2023,1.6666666666666667
165,Pre-Owned Microsoft Xbox One S White 1TB Gaming Console with Electric Voult Controller Included BOLT AXTION,The description said that the item included 2 wireless remotes. the item I received came with a wireless reiand headset. I specifically wanted the one with 2 remotes and no headset. This vendor needs to pay attention to the listing and send the correct items.,1,7/12/2024,1.6666666666666667
166,Pre-Owned Microsoft Xbox One S White 1TB Gaming Console with Electric Voult Controller Included BOLT AXTION,Didnt come as a complete set.  Eject button was broken. Games wouldn't play on the system. Supposed to be refurbished but was still broken and charged as much as a new system.,1,1/11/2024,1.6666666666666667
167,Pre-Owned Microsoft Xbox One S White 1TB Gaming Console with Electric Voult Controller Included BOLT AXTION,Ordered and was supposed to come December 1st said was shipped but they only created a label post office never got the package SCAMMERS! Be aware DONT WASTE your time they don't communicate phone number is fake,1,12/8/2023,1.6666666666666667
168,Pre-Owned Microsoft Xbox One S White 1TB Gaming Console with Electric Voult Controller Included BOLT AXTION,"The Xbox arrived broken! Where you plug in the HDMI cord into the back, it was broken and the cord wouldn't stay in the Xbox. Then the button on the front that you push to connect the wireless controllers was broken off. Sounded like something was broken off inside the console also. Upon returning the Xbox to Walmart, I learned that Walmart.com is allowing third party sellers to sell items on their website so I actually bought the Xbox from a third party. Now I'm having to wait on my refund and have been waiting for a week now. Be very aware who your buying from on the website.",1,3/18/2024,1.6666666666666667
169,Pre-Owned Microsoft Xbox One S White 1TB Gaming Console with Electric Voult Controller Included BOLT AXTION,"I ordered a white x box one s, with 2 controllers (one red and one white). It came grey, with one white controller.",1,7/13/2024,1.6666666666666667
170,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),Very nice council but shipment was late,5,1/21/2025,3.125
171,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),love that it came on time and with everything we expected it to come with.,5,12/7/2024,3.125
172,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),I was given the wrong power cord.,3,12/25/2024,3.125
173,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),We bought this for our grandson for Christmas and it is not working correctly it's not wanting to come on and when it does come on it's not popping up the page to connect it's just blank,1,1/10/2025,3.125
174,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),If I could give it zero I would. It doesn't even work so there's no way I should've been paying almost 170 including taxes for a system I was actually excited to use and it gets here and it makes noises to fool you into thinking it works but it never actually turns on.,1,10/22/2024,3.125
175,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),Sent the wrong control with console. Tried to contact and no one reached out to me. I had to buy another control for console.,1,12/30/2024,3.125
176,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),when u play game the light on power cord will blink green then red and stop working so wasted money on buying it,1,12/31/2024,3.125
177,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),this game does not work blanks on and off why would yal sell somebody a game that doesn't work thats bad business,1,2/1/2025,3.125
178,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),"It doesn't signal to my signal tv, hate the game: I'll never buy another one",1,1/10/2025,3.125
179,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),Xbox does not read games,1,1/4/2025,3.125
180,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),For being refurbished it works like it was brand new out the box. Got to set up like new and came with everything needed besides the HDMI cord. Daughter has played on it for a few months now and loves it! Thank you,5,1/10/2025,3.4
181,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),very satisfied. arrived in time for gift giving plus there was an unexpected great game included= one happy little boy and one happy Grandma who was able with your help to make Christmas magic~,5,12/27/2024,3.4
182,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),So far it works pretty well except a couple issues. Hdmi cable came rusty and disconnects from xbox very easily. Power cord is also very sensitive and disconnects easily. Xbox was very dusty for something refurbished,3,11/2/2024,3.4
183,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),makes a funny buzzing  sound,3,1/9/2025,3.4
184,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),"I purchased this refurbished Xbox from Walmart, expecting it to be in “like new” condition as described. However, when it arrived, it was clear that the item had visible wear and tear, with several noticeable scratches. This didn't align with the “like new” description, as it looked more like a well-used product. Disappointed by the condition, I reached out to customer service to see if they could address the issue. If you're expecting a pristine product, be cautious, as it may not match the advertised condition.",2,10/26/2024,3.4
185,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),Controller is in very poor condition. All of the buttons got stuck and the home button will not rest when pushed. it arrived sticky and dirty.,2,1/14/2025,3.4
186,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),"The console arrived with a bad wifi card. I couldn't complete a required update in order to use the console due to that. This is the second issue with trying to purchase a console on Walmart. The first time,Walmart canceled the order because it was taking too long for the order to be shipped. I'm done with trying to purchase this console through Walmart.",1,5/22/2024,3.4
187,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),The controller is not working properly.  Randomly cuts off and the joy stick on the controller drifts really bad and will not work.,1,12/31/2024,3.4
188,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),Didn't come with everything.,1,12/25/2024,3.4
189,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),Worked for a couple hrs then stopped working and only showed black screen,1,1/20/2025,3.4
190,Pre-Owned Xbox 360 Console Model S Black 4GB - Console Only Used - Good,came in mail quickly and in great condition havent had a opportunity to play on it yet found my power cable to be the issue i was having with my old one but i am happy with it as such 10/10,5,8/29/2024,3.8275862068965516
191,Pre-Owned Xbox 360 Console Model S Black 4GB - Console Only Used - Good,everything is perfect no problems whatsoever i recommend anyone too purchase this game system,5,12/13/2024,3.8275862068965516
192,Pre-Owned Xbox 360 Console Model S Black 4GB - Console Only Used - Good,it should've came with the cords but other then that the game is decent with no issues,5,12/12/2024,3.8275862068965516
193,Pre-Owned Xbox 360 Console Model S Black 4GB - Console Only Used - Good,didn't like that it did not come with a storage drive,3,10/8/2024,3.8275862068965516
194,Pre-Owned Xbox 360 Console Model S Black 4GB - Console Only Used - Good,there was no cords or anything,2,12/8/2024,3.8275862068965516
195,Pre-Owned Xbox 360 Console Model S Black 4GB - Console Only Used - Good,I started up my new-refurbished console and it immediately went to the red ring at the power button. The console wouldn't even respond to my controller. Dead on arrival.  Very disappointing. I will be sending it back immediately.,1,9/19/2024,3.8275862068965516
196,Pre-Owned Xbox 360 Console Model S Black 4GB - Console Only Used - Good,didn't come with power cord,1,12/29/2024,3.8275862068965516
197,Pre-Owned Xbox 360 Console Model S Black 4GB - Console Only Used - Good,wasnt wifi or Internet compatible,1,2/6/2025,3.8275862068965516
198,Pre-Owned Xbox 360 Console Model S Black 4GB - Console Only Used - Good,this is not an xbox. its a PlayStation and NOT what i paid for,1,12/21/2024,3.8275862068965516
199,Pre-Owned Xbox 360 Console Model S Black 4GB - Console Only Used - Good,Doesn't even work horrible condition,1,12/26/2024,3.8275862068965516
200,Xbox Series S + Xbox Wireless Controller Robot White + 3 Month Game Pass,"this is a Christmas gift for my son and I'm really excited about it, although I have not opened it, I can say that the Walmart sale price was way better than the GameStop price, and it came with an extra controller and an Xbox game pass card. I am very happy with this purchase, and it came very fast! My only complaint is actually through FedEx and not through Walmart. It was one of those purchases where a delivery is required to sign, so I needed to make sure that someone was home. that's not always an option for me, so I was scared that I would miss delivery and have to make arrangements to pick it up. Luckily, I was able to be home.",5,11/19/2023,4.5
