,product_name,review_text,product_rating,review_date,avg_rating
202,Microsoft Xbox Series S - 1TB Black,"You spend almost $400 on an item you would expect it to be packed with some care. Yet I get the package and can tell instantly the Xbox is bouncing all over inside the box not one ounce of protection. Terrible packaging job Walmart, I'd hate to see what you do with a TV or some other expensive items.",1,7/26/2024,4.7
203,Microsoft Xbox Series S - 1TB Black,so this item I bought and I even bought the warranty thing and it was set and supposed to be delivered and I never received it and then when I tried to call them and tell them look you know I see that she dropped some of the stuff off but nowhere in that picture do I see that game system I said and it's just not there and so they gave me a hard time and told me to dispute it with my bank and I still have left without a game without the money and they don't care like it's crazy to me and it's even more crazy than me because I spend a lot of money with Walmart,1,3/2/2024,4.7
204,Xbox Series S + Xbox Wireless Controller Robot White + 3 Month Game Pass,"this is a Christmas gift for my son and I'm really excited about it, although I have not opened it, I can say that the Walmart sale price was way better than the GameStop price, and it came with an extra controller and an Xbox game pass card. I am very happy with this purchase, and it came very fast! My only complaint is actually through FedEx and not through Walmart. It was one of those purchases where a delivery is required to sign, so I needed to make sure that someone was home. that's not always an option for me, so I was scared that I would miss delivery and have to make arrangements to pick it up. Luckily, I was able to be home.",5,11/19/2023,4.5
205,Xbox Series S + Xbox Wireless Controller Robot White + 3 Month Game Pass,"okay to start off, i have no clue about xboxs and my sons are wanting a ps5 but i couldnt afford that right now so they were happy with an Xbox which is why i purchased it. like other ppl have mentioned it does require a signature so make sure you are home that day itll be delivered. they do let you know what day and when its in transit from local post office so i got mine around 4pm. it got delivered quicker than original time which was nice. like a few days earlier.i had read that a lot of people said they didnt get their extra controller. i opened mine to make sure i got mine and i couldnt find but one in the box by itself. so long story short i reached out to antonline told them i was missing it but turns out it was in there. i just panicked and didn't look good enough but under the brown cardboard in the box with the actual gaming system you will find the extra controller and cords. i think people didnt realize because it is hidden almost. they were very quick to respond. i did email and call twice before i got to speak to someone and he told me to look again and there it was. they were quick and friendly. so that was relief. if you are missing one walmart will do a refund once you return to store or however you want to return it. thank goodness i didnt have any issues. i turned it on and set it up to make sure it works before i wrap it up for Christmas and so far it seems great. i will update if any issues after Christmas but seems like a good deal and customer service seems to quick at responding by email and phone. i still am unsure on how to redeem the free gaming pass because i didnt see any card in the box so i think its automatically on the account once you create one. so all in all this seems like its worth the buy. just take your time at looking for the other remote because it should be in there under the brown cardboard that looks like its part of the box.",5,12/14/2023,4.5
206,Xbox Series S + Xbox Wireless Controller Robot White + 3 Month Game Pass,"The Xbox itself and the controllers are fine. They work as they should. Had I received ALL THE PIECES to this bundle, the price would have been good too. However, I'm docking one star because there were no instructions on how to redeem the 3 months Ultimate  Game Pass membership. No gift card, no code to redeem, nothing. I'm docking the second star because when I reached out to the seller, the codes they sent did not work. The only bright spot was the fact that the seller responded on Christmas Day, but like I said the codes they sent did not work.",3,1/3/2025,4.5
207,Xbox Series S + Xbox Wireless Controller Robot White + 3 Month Game Pass,I received Xbox and it was broke put in for it to be returned Walmart gave hard time for me to refund told me my refund will take up to 18 days stay away from third party vendors I still have not received my refund on a broken system I returned same day I got it,1,11/18/2023,4.5
208,Xbox Series S + Xbox Wireless Controller Robot White + 3 Month Game Pass,"Buyers Beware!! If you are not home to receive your package good luck ever getting your product. I asked ANTONLINE if they could contact Fed Ex to hold the package, as I work and they refused to do so. My son will not receive his birthday gift. Lots of tears!!",1,11/15/2023,4.5
209,Xbox Series S + Xbox Wireless Controller Robot White + 3 Month Game Pass,This was mostly a terrible experience for a Christmas gift. No where on website does it say must be signed for. My son lives on a trail meaning that's where the front door is. They work and fedex said the tried to deliver 3 times but no tag on door probably because they needed two walk trail so no help from company that shipped not willing for it to be sent elsewhere or left and no refund until returned from fedex. Anyway after 3 calls to Walmart customer care there was Anthony who was great. Excellent service. He refunded my money quickly and my grand children got their gift for Christmas. Thank you Anthony.,1,1/6/2024,4.5
210,Xbox Series S + Xbox Wireless Controller Robot White + 3 Month Game Pass,"Received package on time 
Had issues since day one of opening 
Missing remote and game glitching while kids were playing and all of the sudden shut down completely 

Might of just been something that happen to me, still definitely want to buy another Xbox because kids still want to play certain games, but I am not to thrilled about it",1,12/2/2023,4.5
211,Xbox Series S + Xbox Wireless Controller Robot White + 3 Month Game Pass,"I returned all contents unopened and have not gotten a refund. They state they received it without one piece of the bundle, I never even opened the box that the bundle areived in. I have contacted ANT and Walmart countless times and am still getting the runaround 3 months later. Horrible experience all around, and I am out $310.29.",1,2/7/2024,4.5
212,Xbox Series S + Xbox Wireless Controller Robot White + 3 Month Game Pass,"Anton line ships the XBox. When Fed Ex kept trying to deliver at 1pm each day, I tried to get them to call come when someone is home. Anton would not help to get it delivered when I could signing off for it nor would they let me pick it up at Fed Ex.",1,12/25/2023,4.5
213,Xbox Series S + Xbox Wireless Controller Robot White + 3 Month Game Pass,I ordered this and it came with one controller and had to prove to them they didn't send it and almost a week later I got a $48 refund which is not the price of a controller. The gut I talked to on the phone couldn't care less and hung up on me. I won't use them again and I'd advise you to find something through someone else!,1,12/27/2023,4.5
214,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),Very nice council but shipment was late,5,1/21/2025,3.125
215,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),love that it came on time and with everything we expected it to come with.,5,12/7/2024,3.125
216,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),I was given the wrong power cord.,3,12/25/2024,3.125
217,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),We bought this for our grandson for Christmas and it is not working correctly it's not wanting to come on and when it does come on it's not popping up the page to connect it's just blank,1,1/10/2025,3.125
218,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),If I could give it zero I would. It doesn't even work so there's no way I should've been paying almost 170 including taxes for a system I was actually excited to use and it gets here and it makes noises to fool you into thinking it works but it never actually turns on.,1,10/22/2024,3.125
219,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),Sent the wrong control with console. Tried to contact and no one reached out to me. I had to buy another control for console.,1,12/30/2024,3.125
220,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),when u play game the light on power cord will blink green then red and stop working so wasted money on buying it,1,12/31/2024,3.125
221,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),this game does not work blanks on and off why would yal sell somebody a game that doesn't work thats bad business,1,2/1/2025,3.125
222,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),"It doesn't signal to my signal tv, hate the game: I'll never buy another one",1,1/10/2025,3.125
223,Restored Xbox One 500 GB Console Black With Wired Controller (Refurbished),Xbox does not read games,1,1/4/2025,3.125
224,Pre-Owned Microsoft Xbox One S 500GB Console (White) (Good),Pretty good  works good but the turning off and on button isn't working good we have to press it more than few times to work,4,10/5/2024,2.1666666666666665
225,Pre-Owned Microsoft Xbox One S 500GB Console (White) (Good),this xbox stoped working who and how do i get another one i. ought it for my son and now itsfrozen and will not not load,1,1/18/2025,2.1666666666666665
226,Pre-Owned Microsoft Xbox One S 500GB Console (White) (Good),Came with a broken controller. It doesn't work,1,6/13/2024,2.1666666666666665
227,Pre-Owned Microsoft Xbox One S 500GB Console (White) (Good),The controller has really really really bad gamer drag and it's impossible to type and the storage is really low.,1,8/6/2023,2.1666666666666665
228,Pre-Owned Microsoft Xbox One S 500GB Console (White) (Good),console stop working.,1,11/6/2024,2.1666666666666665
229,Restored Microsoft Xbox Original Video Game Console with Controller and Cables (Refurbished),"It reads all my games including the badly scratched ones and plays with no issues, great Christmas gift, was also packaged well and my son was happy",5,12/26/2024,3.68
230,Restored Microsoft Xbox Original Video Game Console with Controller and Cables (Refurbished),hey everyone I want to say my console came in looking brand new and also working like new PS awesome,5,11/19/2024,3.68
231,Restored Microsoft Xbox Original Video Game Console with Controller and Cables (Refurbished),Childhood memories,5,12/12/2024,3.68
232,Restored Microsoft Xbox Original Video Game Console with Controller and Cables (Refurbished),"Works like new, no issues",5,3/17/2024,3.68
233,Restored Microsoft Xbox Original Video Game Console with Controller and Cables (Refurbished),"My òrder came in a box with everything 
I needed to hook up and use . With power on all working parts.  Thanks great job. 👍",5,2/27/2024,3.68
234,Restored Microsoft Xbox Original Video Game Console with Controller and Cables (Refurbished),i dont like the controllers feel cheap,3,3/22/2024,3.68
235,Restored Microsoft Xbox Original Video Game Console with Controller and Cables (Refurbished),"Controllers were in great shape and the cords for everything were pretty lengthy which was great, only problem was the disc drive wouldn't open and the manual release was broken.",2,1/24/2025,3.68
236,Restored Microsoft Xbox Original Video Game Console with Controller and Cables (Refurbished),The Xbox disc tray did not open and the controller did not work. Do not buy products from Birdie's game because they sell junk. I wasted $178.00 on non-working junk.,1,7/12/2024,3.68
237,Restored Microsoft Xbox Original Video Game Console with Controller and Cables (Refurbished),item didnt work!,1,12/9/2024,3.68
238,Restored Microsoft Xbox Original Video Game Console with Controller and Cables (Refurbished),tray door would not open had to put paperclip in hole by tray door and on and off button doesnt work but you press button to open tray unit comes on said theses were tested before selling no way,1,7/28/2021,3.68
239,Restored MICROSOFT XBOX ONE 500GB GAME CONSOLE BLACK 5C5-00025 (Refurbished),"Christmas present. No issues, grandkids enjoy it!",5,1/22/2025,3.0526315789473686
240,Restored MICROSOFT XBOX ONE 500GB GAME CONSOLE BLACK 5C5-00025 (Refurbished),Seller was a little slow to respond to my question. And so was Walmart. In the end item shipped and was received as described. And on Time.,4,9/30/2024,3.0526315789473686
241,Restored MICROSOFT XBOX ONE 500GB GAME CONSOLE BLACK 5C5-00025 (Refurbished),Packaged very nice and secure. havent hooked it up yet since its a christmas preaent but am super excited to see the kiddos face on Christmas Morning1,4,12/17/2024,3.0526315789473686
242,Restored MICROSOFT XBOX ONE 500GB GAME CONSOLE BLACK 5C5-00025 (Refurbished),My son loves it.. but was definitely repackaged,4,12/26/2024,3.0526315789473686
243,Restored MICROSOFT XBOX ONE 500GB GAME CONSOLE BLACK 5C5-00025 (Refurbished),"Did not send me the right power cord, it was a PlayStation plug instead of a Xbox one power cord. This is a problem! I spent close to 200 dollars for something that was suppose to be like new in the box, and it was not in the box. I tried contacting the seller and now it's saying there is technical issues. What the fudge is wrong with people?",2,10/27/2023,3.0526315789473686
244,Restored MICROSOFT XBOX ONE 500GB GAME CONSOLE BLACK 5C5-00025 (Refurbished),sent the wrong cord so i couldn't tell you if it works! seller requested buyer's text him with problems before leaving a review but he will not text us back about the issues and that tells me he's probably got a lot of text today with people opening a gift their kids cant use!,1,12/27/2024,3.0526315789473686
245,Restored MICROSOFT XBOX ONE 500GB GAME CONSOLE BLACK 5C5-00025 (Refurbished),I purchased a xbox one from this seller and tried to cancel it because my husband eneded up buying our son one of the new xboxs that came out...and status as far as shipping and everything hadnt neen upadted for days and then the next day after i cancelles it they shipped it and took my money... as soon as itnwas delivered we took it to the post ofice and didnt even open it and returned it... it has been returned to the seller and alstill bo refund.. I contacted the seller and they told me walmart handles the returns... but when i talked to walmart they say the aeller is suposed to isue the rturn... still waiting to hear anything... not a good way to do buisness,1,9/20/2024,3.0526315789473686
246,Restored MICROSOFT XBOX ONE 500GB GAME CONSOLE BLACK 5C5-00025 (Refurbished),Can't get it to reset. We have tried everything and it won't work. Will be sending back for refund.Won,1,12/30/2024,3.0526315789473686
247,Restored MICROSOFT XBOX ONE 500GB GAME CONSOLE BLACK 5C5-00025 (Refurbished),"It doesn't work, absolute crap.",1,1/5/2025,3.0526315789473686
248,Restored MICROSOFT XBOX ONE 500GB GAME CONSOLE BLACK 5C5-00025 (Refurbished),yes but it's wasn't in the box,1,1/3/2025,3.0526315789473686
249,Xbox Series S 1TB + Xbox Controller Carbon Black,"Bought this for my husband for Christmas. He opened the box on accident thinking it was as something for the kids and smiled so hard. He loves it great buy, fast shipping",5,12/8/2024,4.606060606060606
250,Xbox Series S 1TB + Xbox Controller Carbon Black,Product arrived on time and was in perfect condition. The device works as it should. Our family is enjoying our gaming time.,5,1/5/2025,4.606060606060606
251,Xbox Series S 1TB + Xbox Controller Carbon Black,It came quicker than it originally stated. Just in time for Christmas!,5,12/22/2024,4.606060606060606
252,Xbox Series S 1TB + Xbox Controller Carbon Black,My son is very happy with this Xbox.,5,1/8/2025,4.606060606060606
253,Xbox Series S 1TB + Xbox Controller Carbon Black,Excellent my girlfriend loves it an can't stay off of it n it got here sooner than I expected,5,1/22/2025,4.606060606060606
254,Xbox Series S 1TB + Xbox Controller Carbon Black,"Everything works amazing, the price was great at the time too.",5,1/31/2025,4.606060606060606
255,Xbox Series S 1TB + Xbox Controller Carbon Black,Came earlier than expected,5,12/13/2024,4.606060606060606
256,Xbox Series S 1TB + Xbox Controller Carbon Black,You would think for the console being brand new and expensive that it would at least come with a rechargeable battery pack and the extra remote as well,2,12/25/2024,4.606060606060606
257,Xbox Series S 1TB + Xbox Controller Carbon Black,doesn't work out of the box.  xbox ordered from walmart but supplied by third party vendor and is a brick.,1,12/25/2024,4.606060606060606
258,Xbox Series S 512GB SSD Console + Extra Xbox Wireless Controller Robot White,Boys bought it with their Christmas money.  They have highly enjoyed it.  It was easy to set-up and there are so many different games you can purchase for the Xbox.,5,1/4/2025,4.4
259,Xbox Series S 512GB SSD Console + Extra Xbox Wireless Controller Robot White,"This was the first time I used a third party vendor via Walmart. The transaction went well. The item arrived on time a young name is very happy, I got a great deal.",5,12/24/2024,4.4
260,Xbox Series S 512GB SSD Console + Extra Xbox Wireless Controller Robot White,Extremely happy with this purchase. The Xbox S is perfect for my grandsons and they have been enjoying their game time more than ever!,5,1/10/2025,4.4
261,Xbox Series S 512GB SSD Console + Extra Xbox Wireless Controller Robot White,Love the system but one of the controllers already is having some issues sticking. The thumb pad. Which messes up movement and pov. Hoping the warranty I purchased will cover it.,4,1/12/2025,4.4
262,Xbox Series S 512GB SSD Console + Extra Xbox Wireless Controller Robot White,"Sound only works using headphones and I know what I am doing. So if walmart allows replies from the 3rd party seller,don't believe him. Don't buy from antonline.com he will send broken items. And lucky for him, I'm gonna keep the broken item. And just use headphones to hear through.  Lucky seller.",2,1/24/2025,4.4
263,Xbox Series S 512GB SSD Console + Extra Xbox Wireless Controller Robot White,"Firstly the order want delivered to my house I had to go look for the game before it went up in the wind....2n for a modern day device Im displease wothnthe memory because one game basically swollows up that space the game cannot accommodate no game you actually like......
Game was in good standing physically though",2,2/5/2025,4.4
264,Xbox Series S 512GB SSD Console + Extra Xbox Wireless Controller Robot White,"ordered the X box as a Christmas gift for my kids. The x box received did not work. Returned immediately the product via fedex, arrived the 26 Dec 2024 according to the Fedex tracking and zero news. Not even sure I will ever get my money back. worst customer service ever!",1,1/4/2025,4.4
265,Xbox Series S 512GB SSD Console + Extra Xbox Wireless Controller Robot White,"I purchased a Xbox console and a 3 year extended warranty as a present for my grandson as a Xmas present only to learn when it arrived that it was the digital model.  No problem, I ordered the correct model and requested a return for the digital model only to learn that the extended warranty sold by Walmart is not returnable.  What a costly lesson.  The order was my error but it shouldn't cost me $36.00.  I hope we don't have to return the 2nd unit which also has an extended warranty.  Extended Warranty Buyers be Aware!",1,12/25/2024,4.4
266,Xbox Series S 512GB SSD Console + Extra Xbox Wireless Controller Robot White,Hello to whom it may concern I brought this Xbox a series to play football with with my grandkids. We decided to open it up today on this Sunday to get a program and ready to go however it does not even come on so it's not working so I'm trying to do a return to Antonine they are not open on Sundays. I am requesting a full refund for this Xbox S series 353.05 please,1,12/29/2024,4.4
267,Xbox Series S 512GB SSD Console + Extra Xbox Wireless Controller Robot White,I brought a promo with a bonus controller I never got I sent several emails and reached out to Walmart too and no one did anything to help . The emails seem to be automated as if this company isn't even real . It's horrible and I will continue to call to see if I get some help . I wouldn't buy anything else from this company to be honest and would not recommend anyone to buy from them either,1,1/17/2025,4.4
268,2024 Newest Microsoft Xbox Series X – 1TB Digital Console,,5,12/24/2024,5.0
269,2024 Newest Microsoft Xbox Series X – 1TB Digital Console,,5,12/30/2024,5.0
270,2023 Xbox Series X Bundle - 1TB SSD Black Flagship Xbox Console and Wireless Controller with Assassin's Creed Unity Full Game,"I'm very happy with what I ordered. I got this system cause of certain games you can only play on here. I chose this bundle cause I like assassins creed. However, the game wasn't in the box but everything else was so I contacted the seller and they got back to me in less than 24 hours with the download code. So I'm very happy with the product and the service I received. Thank you so much for making it right.",5,1/19/2024,3.65
271,2023 Xbox Series X Bundle - 1TB SSD Black Flagship Xbox Console and Wireless Controller with Assassin's Creed Unity Full Game,This is all my grandson wanted for his birthday,5,10/11/2023,3.65
272,2023 Xbox Series X Bundle - 1TB SSD Black Flagship Xbox Console and Wireless Controller with Assassin's Creed Unity Full Game,"Great purchase I have ever made. It came with the Console, controller, game case and video game code for Assassin's Creed Unity. 5 stars! Console runs amazingly well!",5,8/31/2023,3.65
273,2023 Xbox Series X Bundle - 1TB SSD Black Flagship Xbox Console and Wireless Controller with Assassin's Creed Unity Full Game,game system looks and works well. They didn't send the game assassins creed.,3,7/8/2024,3.65
274,2023 Xbox Series X Bundle - 1TB SSD Black Flagship Xbox Console and Wireless Controller with Assassin's Creed Unity Full Game,"I trusted the other reviews I saw, but still took the chance. My Xbox X arrived quickly, but was missing the game it stated would be included and the console is only 800 GB, which was the biggest let down. Even though on the box itself it says 1 TB and it looks very nicely packed legitimately by XBox. Extremely huge let down on the storage.",3,7/15/2023,3.65
275,2023 Xbox Series X Bundle - 1TB SSD Black Flagship Xbox Console and Wireless Controller with Assassin's Creed Unity Full Game,took to long a price,3,7/15/2024,3.65
276,2023 Xbox Series X Bundle - 1TB SSD Black Flagship Xbox Console and Wireless Controller with Assassin's Creed Unity Full Game,"when i got the console there was no game, no code for the game, and when i went to check the settings to see if i can redeem it there was nothing to redeem. i shouldve just bought the console by itself and not this dumb bundle",2,9/21/2023,3.65
277,2023 Xbox Series X Bundle - 1TB SSD Black Flagship Xbox Console and Wireless Controller with Assassin's Creed Unity Full Game,The Xbox came fine but did not come with the game and the was 800 gb not the 1 TB it promised,2,6/22/2023,3.65
278,2023 Xbox Series X Bundle - 1TB SSD Black Flagship Xbox Console and Wireless Controller with Assassin's Creed Unity Full Game,Never got the game assassin's creed unity,1,7/4/2024,3.65
279,2023 Xbox Series X Bundle - 1TB SSD Black Flagship Xbox Console and Wireless Controller with Assassin's Creed Unity Full Game,No free game will return!,1,9/27/2023,3.65
280,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),For being refurbished it works like it was brand new out the box. Got to set up like new and came with everything needed besides the HDMI cord. Daughter has played on it for a few months now and loves it! Thank you,5,1/10/2025,3.4
281,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),very satisfied. arrived in time for gift giving plus there was an unexpected great game included= one happy little boy and one happy Grandma who was able with your help to make Christmas magic~,5,12/27/2024,3.4
282,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),So far it works pretty well except a couple issues. Hdmi cable came rusty and disconnects from xbox very easily. Power cord is also very sensitive and disconnects easily. Xbox was very dusty for something refurbished,3,11/2/2024,3.4
283,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),makes a funny buzzing  sound,3,1/9/2025,3.4
284,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),"I purchased this refurbished Xbox from Walmart, expecting it to be in “like new” condition as described. However, when it arrived, it was clear that the item had visible wear and tear, with several noticeable scratches. This didn't align with the “like new” description, as it looked more like a well-used product. Disappointed by the condition, I reached out to customer service to see if they could address the issue. If you're expecting a pristine product, be cautious, as it may not match the advertised condition.",2,10/26/2024,3.4
285,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),Controller is in very poor condition. All of the buttons got stuck and the home button will not rest when pushed. it arrived sticky and dirty.,2,1/14/2025,3.4
286,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),"The console arrived with a bad wifi card. I couldn't complete a required update in order to use the console due to that. This is the second issue with trying to purchase a console on Walmart. The first time,Walmart canceled the order because it was taking too long for the order to be shipped. I'm done with trying to purchase this console through Walmart.",1,5/22/2024,3.4
287,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),The controller is not working properly.  Randomly cuts off and the joy stick on the controller drifts really bad and will not work.,1,12/31/2024,3.4
288,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),Didn't come with everything.,1,12/25/2024,3.4
289,Restored Xbox One 500GB Gaming Console - MATTE BLACK EDITION (Refurbished),Worked for a couple hrs then stopped working and only showed black screen,1,1/20/2025,3.4
290,PlayStation 5 Disc Drive For PS5/PS5 Pro Digital Slim Console,"Recently bought a used Digital PS5, was really convenient that I could get this and just snap it on to play physical games and movies! Also, I saved $15 by purchasing it with my ONE card! Very happy!",5,9/7/2024,4.8
291,PlayStation 5 Disc Drive For PS5/PS5 Pro Digital Slim Console,First I was shocked it was in stock due to rise of demand. The PS5 Pro was announced without a disk drive and most places are sold out. I was actually able to order one and the order was fulfilled fast and shipping was like 2 days. The product came perfect where it was packaged with care and plenty of air bags for filler.,5,9/18/2024,4.8
292,PlayStation 5 Disc Drive For PS5/PS5 Pro Digital Slim Console,"Disc drive needed for either PS5 Slim digital or PS5 Pro. It's great that it's just one part that is universal to both versions of the PS5's to grant you access to both physical games and DVD's, Blu-Rays and HD BD's. Digital media is my preferred option but having some physical games and movies to use means that this option is one that will be used. Sony did a great job with this option and only offering the PS5 Pro without a drive to lower costs for those who will not need one. Those that complain about the drive being absent are just looking for something to say since this option is out there and those who need access to discs can get this.",5,10/1/2024,4.8
293,PlayStation 5 Disc Drive For PS5/PS5 Pro Digital Slim Console,"I used our local Walmart pickup for this, and it was a breeze! I purchased to go along with the new PS5 Pro as a gift, so that the recipient could have the option to use existing games other than all digital. Setup was easy and he's happy! Great feature.",5,1/1/2025,4.8
294,PlayStation 5 Disc Drive For PS5/PS5 Pro Digital Slim Console,Pick up parking was behind the store and well signed on where to park as opposed to many stores like Target that designates several rows in front of the store for pick up orders that are usually almost all empty. Our WM associate was out with our PS5 external disc drive order in less than 5 minutes! I wish I had his name but it was so cold outside he was wearing an overcoat so I couldn't see his badge. He was very polite and asked if he could help us with anything else. Excellent experience at a huge WM supercenter we had never been to before.,5,12/28/2024,4.8
295,PlayStation 5 Disc Drive For PS5/PS5 Pro Digital Slim Console,"I got the PlayStation five Pro and it only comes in digital. Thankfully, my guy at GameStop let me know that I would be needing one of these and I was able to find it on Walmart for a lot cheaper than $80. That's what they were charging at GameStop the day I picked up my PlayStation five Pro. Save the money and buy the disc drive here. I don't know about you guys, but I always have liked to have the disc version just because it doesn't take up entirely too much memory and it makes it a little quicker unload up.",5,12/24/2024,4.8
296,PlayStation 5 Disc Drive For PS5/PS5 Pro Digital Slim Console,"the item came in almost a week late, the manufacturers packaging was damaged upon arrival showing that the item was a second hand scratch and dent item that i paid twice the price for. but the item functions as it was intended so i am happy about that.",3,1/22/2025,4.8
297,PlayStation 5 Disc Drive For PS5/PS5 Pro Digital Slim Console,walmart double charged me for this item. they admitted to it being a glitch and said i would be issued a refund up to 48 hrs. after 48 hrs contacted them and they said it was my banks fault. i contacted my bank and they said it was from walmarts end. contacted them again and they called me a liar and were extremely rude. will never be ordering from walmart.com again.,1,11/5/2024,4.8
298,PlayStation 5 Disc Drive For PS5/PS5 Pro Digital Slim Console,I can't really give an accurate rating.i ordered this item and a ps5 pro on november 2. the disk drive arrived two days later. The ps5 pro was supposed to arrive on november 7th but never arrived.Fedex say they never received it and walmart just keeps putting the blame on fedex.,1,11/10/2024,4.8
299,PlayStation 5 Disc Drive For PS5/PS5 Pro Digital Slim Console,"I bought this in anticipation for my Pre-Order of the Playstation 5 - 30th anniversary. I took the day off on October 10th to pre-order the Limited Edition Playstation. Today, November 7th, almoat one month later, Walmart decided to cancel my Pre-Order of the PS5 30th anniversary out of nowhere!!! Im very frustrated and disappointed!!! Im canceling my Walmart membership!!!",1,11/8/2024,4.8
300,Xbox Series S – Gilded Hunter Bundle,I really like it because in those games it includes a bunch of stuff and it has a lot of games. The only thing though is that i want to say on the box it said it'd have 512gb but it really had around 360gb and the games it included  took up a lot of that storage luckily i dont play that much games. In my opinion i think it was worth it and you should buy it.,5,4/1/2024,4.7
301,Xbox Series S – Gilded Hunter Bundle,We bought this at the Walmart in Indy whkle there for the holidays. We picked it up Curbside at the 86th Street Walmart. That was my first curbside pick up and I absolutely loved it. Will definitely be doing more curbside pickups. And my grandson is so happy ☺️,5,12/12/2023,4.7
302,Xbox Series S – Gilded Hunter Bundle,My grandsons had the Xbox One that I had bought on a resale site a couple of years ago. Theh had been asking me to buy them a new one. I looked online and the newest Xbox is over $500. I can't afford that but I was amazed to find this Xbox One for this price.!! I ordered it on Sunday and picked it up that same day. They absolutely love this Xbox and I loved the price and ability to get it that same day.!! Thank you Walmart for your help in making us all happy.!!,5,1/21/2024,4.7
303,Xbox Series S – Gilded Hunter Bundle,"The Xbox came earlier than expected and runs with no hiccups at all!!! The only thing I wish is that I got the 1 TB version because straight out the box this one only allows you to use 300gb out of the 500 it comes with meaning you have to buy an expansion card or external storage device. But runs smooth, starts up fast, and the quick resume is awesome!!",5,12/7/2023,4.7
304,Xbox Series S – Gilded Hunter Bundle,I got this for my girls because we are somewhat of a gamer family. They were super excited to get this and literally played it all day. It took no time setting it up and downloading the extra perks that came with it. The best part of this purchase was the price.,5,12/26/2023,4.7
305,Xbox Series S – Gilded Hunter Bundle,"It's such a convenient purchase. I ordered it for my brother because we love playing games together, but we had different consoles so I thought it would be good to get him one too so we can play the same games together ❤️ it was a quick and easy pick up for the Xbox, so I might get another one soon for one of my other siblings 🌝",5,3/16/2024,4.7
306,Xbox Series S – Gilded Hunter Bundle,I got this console a few days before Christmas from either a price glitch or a flash sale not sure which but I am not complaining I paid $138.00 for it brand new pick up at Walmart what a Christmas gift to myself graphics and games are amazing thank you to whomever did the glitch or Flash Sale!!!!!!,5,12/26/2023,4.7
307,Xbox Series S – Gilded Hunter Bundle,"the xbox series s is amazing for gamers who want a next step up from a nintendo switch but dont really want the specs of a gaming pc. i bought this as a christmas gift for myself to be able to play more games online with game pass. Also this sadly only has game add ons which is nice but speaking from a view of having it a few weeks now, game pass is $100 worth the extra money.  if you are confused on which ""bundle"" to get please get the one with game pass or you will have to get it by itself for around $17 and still pay a high price for the system. also you can use this to go online as a pc which can be a very afforble option compared to a full on pc set up.",4,1/3/2024,4.7
308,Xbox Series S – Gilded Hunter Bundle,So far the console and everything is awesome. Son of course loves it. Only problem is that's it's digital only and that really needs to be in big bold letters somewhere obvious. He got cd games to go with for Christmas and can't use them because of this.,3,3/11/2024,4.7
309,Xbox Series S – Gilded Hunter Bundle,This thing started smoking and nearly started a fire in my house less then a month after i bought it. i only used it four times. This was the third Xbox Series S i have owned in done with Microsoft. i do not recommend just buy a Steam Deck OLED and be done with it.,1,2/14/2024,4.7
310,Restored Microsoft Xbox One 500GB Original Console with Controller and Cables (Refurbished),I really didn't expect this Xbox to do so much I really hated to return the product With this Xbox it's compatible to both my new smart tv and old fashioned tv the product always you to play so many games from within the system and from your computer it also allows streaming this Xbox dose everything although it is refurbished it is as if the Xbox is brand new very nice work refurbishing this product,5,6/18/2024,3.5476190476190474
311,Restored Microsoft Xbox One 500GB Original Console with Controller and Cables (Refurbished),It maybe refurbished it works just like brand new. I don't even see any scratches on it like they said may happen. I could not be happier with the purchase,5,10/3/2024,3.5476190476190474
312,Restored Microsoft Xbox One 500GB Original Console with Controller and Cables (Refurbished),We love this console we have bought six games with it and only played Halo on it best purchase ever highly recommend it!,5,6/29/2024,3.5476190476190474
313,Restored Microsoft Xbox One 500GB Original Console with Controller and Cables (Refurbished),Bought restored xbox and it came in working ordered. Well packaged. I would recommend.  Had to sign for packaged which was good as not left sitting outside. However would have liked to know that ahead of time,5,3/10/2024,3.5476190476190474
